Feature,Importance
Bit 1013,0.00047063670767357444
Bit 665,0.0004694038737943873
Bit 1355,0.0004692716472595126
Bit 328,0.00046855038685613434
Bit 1544,0.00046786457395965196
Bit 2043,0.0004676392780163735
Bit 490,0.0004667538231243808
Bit 489,0.0004666090794095005
Bit 833,0.0004665144399122852
Bit 618,0.000466048334320784
Bit 1374,0.00046550937552626483
Bit 1984,0.0004654234553334571
Bit 1964,0.0004643592316712858
Bit 239,0.00046421798741357474
Bit 1214,0.00046353835987801833
Bit 693,0.0004634275936144553
Bit 341,0.0004633040323598401
Bit 30,0.0004632893715496869
Bit 1018,0.0004627731125524341
Bit 1065,0.00046239927377341816
Bit 1011,0.00046200901758767436
Bit 1659,0.00046145555871495174
Bit 1427,0.0004606203747050466
Bit 1812,0.00045853893074777695
Bit 800,0.0004581740151586459
Bit 945,0.00045781555679238865
Bit 171,0.0004577965639799536
Bit 1773,0.0004577379569958634
Bit 1446,0.00045736127516734815
Bit 1366,0.00045728196107964705
Bit 1484,0.0004566999943509357
Bit 789,0.00045649294479849646
Bit 1302,0.00045638045245954546
Bit 1681,0.0004561957860716361
Bit 677,0.00045586811883310694
Bit 168,0.00045563022774581987
Bit 1390,0.0004554003043563365
Bit 753,0.00045535934041250083
Bit 1388,0.00045465257059127404
Bit 1830,0.000454451797392541
Bit 1847,0.0004540919160134817
Bit 400,0.00045360217844037613
Bit 1235,0.0004533874885721149
Bit 869,0.0004531486248610544
Bit 1599,0.000453141480866003
Bit 637,0.0004526624810778522
Bit 1198,0.0004523336590560858
Bit 1050,0.00045012245803161325
Bit 1359,0.000449489862730347
Bit 199,0.0004491286029945896
Bit 786,0.00044898337239138977
Bit 1493,0.0004486092985362246
Bit 79,0.00044859631243554705
Bit 678,0.00044848518635216166
Bit 1527,0.00044845440235973585
Bit 1003,0.00044823185439747074
Bit 1695,0.0004480796342109491
Bit 1564,0.0004474244308147389
Bit 1900,0.000447419651862569
Bit 732,0.0004468621384471848
Bit 547,0.0004466908048551073
Bit 1980,0.00044583634412011355
Bit 1803,0.00044566537483074466
Bit 1193,0.00044495062030826347
Bit 1313,0.0004444564673771421
Bit 1676,0.0004444419403540525
Bit 1912,0.0004444203894995215
Bit 1785,0.00044405359974650097
Bit 1717,0.0004435082102631456
Bit 1638,0.0004434945457602924
Bit 1275,0.00044310477930007585
Bit 1380,0.0004430944439530676
Bit 1736,0.0004421628371983846
Bit 1692,0.00044214213749252813
Bit 116,0.00044193118701965606
Bit 1807,0.0004417838012177164
Bit 613,0.0004414040066217576
Bit 559,0.00044117992964618115
Bit 923,0.00044079966218410943
Bit 1258,0.0004396013773133156
Bit 735,0.000438943584163893
Bit 1742,0.0004386611836620191
Bit 814,0.0004381630521384394
Bit 494,0.00043760222933028343
Bit 1594,0.00043737645701968437
Bit 820,0.00043737465899361665
Bit 1089,0.00043578870713245437
Bit 4,0.00043529050163757546
Bit 566,0.00043523731123930364
Bit 1640,0.00043493701588524965
Bit 1982,0.000434722351788017
Bit 1264,0.0004345551446757079
Bit 1045,0.00043446140374027605
Bit 1025,0.0004337102377626304
Bit 1379,0.00043306350603336633
Bit 1471,0.00043244067094086556
Bit 879,0.0004323569763146751
Bit 1383,0.00043204844175588993
Bit 1055,0.0004316803179366418
Bit 81,0.00043093353962039545
Bit 649,0.0004304996817477518
Bit 1282,0.000430495094322734
Bit 1853,0.00043029981204368423
Bit 1245,0.0004298032753196416
Bit 1851,0.0004297565957475171
Bit 1780,0.0004294011743759405
Bit 1490,0.0004291165377423082
Bit 0,0.0004288665193113146
Bit 713,0.00042882822470643604
Bit 801,0.0004288142414170907
Bit 1102,0.0004286413135813585
Bit 317,0.00042824040241318533
Bit 1503,0.0004280652159825188
Bit 230,0.00042781716887467253
Bit 597,0.0004277443813207457
Bit 1687,0.00042724483853635295
Bit 1413,0.0004263066994610334
Bit 1637,0.00042614767189076144
Bit 1217,0.0004261163194361254
Bit 1752,0.00042596402201170445
Bit 716,0.00042589126629982504
Bit 1133,0.0004256659710303738
Bit 1034,0.0004255555560925334
Bit 1176,0.0004255190617419929
Bit 206,0.00042547415240736246
Bit 1943,0.0004253686463223821
Bit 707,0.00042512687039563204
Bit 589,0.00042504315683472696
Bit 1727,0.00042501737767458727
Bit 951,0.00042496187044671434
Bit 1119,0.00042459842288748164
Bit 1375,0.00042408698824143715
Bit 1723,0.00042384880743895624
Bit 630,0.00042375859306397417
Bit 1231,0.0004234766183550994
Bit 533,0.00042327773599157477
Bit 1215,0.0004232294538444869
Bit 1327,0.00042297156171375213
Bit 684,0.00042265407807136037
Bit 1650,0.00042238734016302495
Bit 1626,0.0004223676901985042
Bit 1056,0.0004220586823594809
Bit 930,0.00042202288215280933
Bit 975,0.0004214788901928525
Bit 1218,0.0004214504138504192
