Murcko_scafold,count,source
c1cnc(-c2n[nH]c(CN[C@H]3CCOC4(CCOCC4)C3)n2)cn1,1,RNA binders
c1ccc2c(c1)CC[C@@H]2c1ccc2ocnc2c1,1,RNA binders
C1=CCN(c2nc(-c3ccco3)nc3c2CCNCC3)CC1,1,RNA binders
O=C1OC2(CCNCC2)CN1Cc1ccc2c(c1)OCO2,1,RNA binders
c1ccc(C(c2ccccc2)c2ccccc2)cc1,1,RNA binders
O=c1ccc2cnc3ccc(-c4cn[nH]c4)cc3c2n1-c1ccc2c(c1)NCC2,1,RNA binders
O=C(C1CC1)[C@@H](c1ccccc1)N1CCc2sccc2C1,1,RNA binders
c1cc(CNCc2cccc3[nH]ccc23)c2cc[nH]c2c1,1,RNA binders
O=c1ccc2cccnc2[nH]1,1,RNA binders
c1ccc2c(c1)Cc1ccccc1[NH+]=N2,1,RNA binders
O=c1[nH]cnc2c1ncn2-c1ccccc1,1,RNA binders
O=C(c1ccccc1)N1CCO[C@]2(CNCCOC2)C1,1,RNA binders
S=c1nc(-c2ccccc2)[nH]c2c1Cc1ccncc1O2,1,RNA binders
O=C(NCC1CCCC1)c1ccccc1,1,RNA binders
O=S1(=O)CC[C@H](N2CCC(c3nc4ccccc4s3)CC2)C1,1,RNA binders
O=c1oc2ccccc2cc1-c1cscn1,1,RNA binders
c1ccc(-n2nnnc2Cn2ccnc2-c2ccco2)cc1,1,RNA binders
c1ccc(/N=c2\ccnc3nc[nH]n23)cc1,1,RNA binders
O=C(c1ccc2c(c1)CCCN2)N1CCN[C@@H]2CS(=O)(=O)C[C@@H]21,1,RNA binders
c1ccc2occc2c1,1,RNA binders
c1ccc(Oc2ncnc(-c3cn(-c4ccccc4)c4ccccc34)n2)cc1,1,RNA binders
O=C(C1CC1)N1CC2CN(Cc3ccccc3)C[C@@H]2C1,1,RNA binders
O=C1OCC[C@@]12CC(c1cscn1)OC2=O,1,RNA binders
c1ccc2c(N3CC[C@@H](C4CC4)C3)ccnc2c1,1,RNA binders
C=C1C=CC(=NS(=O)(=O)c2cccnc2)C=C1,1,RNA binders
c1cc(NCc2nnc[nH]2)ncn1,1,RNA binders
C1=C(CCNc2nnc(Cc3cccnc3)c3ccccc23)CCCC1,1,RNA binders
c1ccc(-c2cn3ccsc3n2)cc1,1,RNA binders
C1CCSC1,1,RNA binders
C(=C/c1ccco1)\C1=NCCc2ccccc21,1,RNA binders
c1csc(CC[C@H]2CCCCN2)c1,1,RNA binders
O=c1[nH]c(=S)c2[nH]c(=S)n(-c3ccccc3)c2[nH]1,1,RNA binders
O=C1CC2(CCCC2)C(=O)N1c1ccc(-c2ccc(N3C(=O)CC4(CCCC4)C3=O)cc2)cc1,1,RNA binders
O=c1c2c(nc3n1CCCCC3)sc1ccccc12,1,RNA binders
c1ccc2c(c1)NC1(CCCC1)Oc1ncnnc1-2,1,RNA binders
c1ccn(CCCn2ccnc2)c1,1,RNA binders
O=C(CCc1cnc[nH]1)N1CCC(c2ccc3ncccc3c2)CC1,1,RNA binders
c1ccc(COc2cccc(CNCC3CCCNC3)c2)cc1,1,RNA binders
c1ccc2c3c([nH]c2c1)CCN(c1nccs1)C3,1,RNA binders
c1ccc2c(c1)C[C@H](Cc1ccc3c(c1)CNCC3)CO2,1,RNA binders
c1ccc(CCc2nc3ccccc3[nH]2)cc1,1,RNA binders
N=C(NC=Nc1ccccc1)NCCCCCCNC(=N)N/C=N\c1ccccc1,1,RNA binders
c1cc(-c2ccc(-c3nncs3)cc2)c2cc[nH]c2n1,1,RNA binders
c1ccc(-n2ncnc2[C@@H]2CCCN2)cc1,1,RNA binders
O=C(O)CO,1,RNA binders
c1ccc(SC2=NCCc3c2ccc2ccccc32)cc1,1,RNA binders
c1cnc2c(c1)CCC2,1,RNA binders
c1ccc(/N=N/c2ccccc2)cc1,1,RNA binders
O=C(/N=c1/[nH]c2ccccc2n1CCc1ccccc1)c1ccc(-c2cn[nH]c2)s1,1,RNA binders
N=C1CCCC(=O)/C1=C\Cc1ccccc1,1,RNA binders
c1cc(-c2ccc(CN3CCOCC3)cc2)c2nc(-c3cnn(C4CCNCC4)c3)cnc2c1,1,RNA binders
O=C(c1cn2cccnc2n1)N1CC[C@H](CN2CCCCC2)C1,1,RNA binders
O=C1C=C(Nc2ccccc2)S[C@@H](c2ccncc2)N1,1,RNA binders
O=C1/C(=C\c2ncc[nH]2)Cc2ccccc21,1,RNA binders
c1ccc(CSc2ncn(-c3ncnc(N4CCCC4)n3)n2)cc1,1,RNA binders
O=C1C=C[C@@H]2[C@H]3Cc4ccccc4[C@@]2(CCN3)C1,1,RNA binders
c1n[nH]c(CNc2ncnc3oncc23)n1,1,RNA binders
C(=C/C1=[NH+]CCS1)\Nc1ccccc1,1,RNA binders
O=c1ccn([C@H]2CCCO2)c(=O)[nH]1,1,RNA binders
c1ccc2c(c1)ncc1c3ccccc3[nH]c21,1,RNA binders
c1ccc(-c2nc(COc3cccnc3)co2)cc1,1,RNA binders
O=C1C=CC(=O)c2c1nc1n2CCC1,1,RNA binders
O=C(c1ccn2cnnc2c1)N1CCN[C@H](c2ccccc2)C1,1,RNA binders
O=c1cc(OP2(=S)OCCCO2)cnn1C1CCCCC1,1,RNA binders
O=C(CCNCC1CCCCC1)Nc1ccccc1,1,RNA binders
O=C1C=CC2CCCCC2=C1,1,RNA binders
c1ccc(O/N=[NH+]/N2CCNCC2)cc1,1,RNA binders
O=C(c1ccccc1)c1ccno1,1,RNA binders
c1ccc(Nc2ncnc(CN3CCCCCC3)n2)cc1,1,RNA binders
c1ccc(-c2csc(Nc3nc(-c4ccccc4)cs3)n2)cc1,1,RNA binders
c1ccc(-c2nc(-c3ccccc3)c3ccccc3n2)cc1,1,RNA binders
c1cn(CC2CCN(c3ncnc4c3CCNC4)CC2)cn1,1,RNA binders
c1cscn1,1,RNA binders
O=C(Cc1ccccc1)N1CCC(CCc2ccccc2)CC1,1,RNA binders
O=C(c1cccs1)N1CCN(c2cc(Nc3ccccc3)ncn2)CC1,1,RNA binders
c1ccc(CNc2ccnc3ccnn23)cc1,1,RNA binders
c1ccc(Nc2nnc[nH]2)cc1,1,RNA binders
N=C1C=CC(=CN2CCCCC2)C=C1,1,RNA binders
O=C1O[C@@H]2CN(c3ncccn3)C[C@@H]2N1CCCN1CCOCC1,1,RNA binders
c1ccc2c3c(ccc2c1)CNCc1ccc2ccccc2c1-3,1,RNA binders
c1ccc(NCc2nc(-c3ccccc3)no2)cc1,1,RNA binders
c1ccc(Nc2nc3nonc3n3cnnc23)cc1,1,RNA binders
O=C(c1cccc2nccnc12)N1CCNC2(CCNCC2)C1,1,RNA binders
O=C(Nc1cccnc1)N1CCc2cc3[nH]ccc3cc21,1,RNA binders
c1ccc(-c2nc3ncccc3o2)cc1,1,RNA binders
c1ccc(N2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,1,RNA binders
O=S(=O)(c1ccc(-c2ncc(NC3CC3)o2)cc1)N1CCOCC1,1,RNA binders
O=C1NC2=C(C(=O)NC2)[C@@H](c2ccccc2)N1,1,RNA binders
c1ccc(-c2n[nH]cc2CN2CCC3(CCc4ccccc43)CC2)cc1,1,RNA binders
C(=C/c1nc2ccccc2o1)\c1ccccc1,1,RNA binders
O=C1OCC/C1=C\NCCCCCCCC/N=C/C1=COCC1,1,RNA binders
O=C([C@H]1CNC[C@H](C(=O)N2CCN(c3ccncc3)CC2)C1)N1CCCC1,1,RNA binders
c1ccc2c(c1)Cc1ccccc1-2,1,RNA binders
c1ccc(-c2cn3c(-c4ccccc4)c(-c4ccccc4)nc3[nH]2)cc1,1,RNA binders
c1csc(CNC[C@H]2CCCN2)c1,1,RNA binders
c1ccc(CN2CCC3(CCNCC3)C2)cc1,1,RNA binders
c1coc(CNCCc2cncs2)c1,1,RNA binders
O=C(NC[C@H]1CCN(Cc2ccccc2)C1)c1ccccc1,1,RNA binders
O=C(NC1CCN(C(=O)COc2ccccc2)CC1)c1ccccn1,1,RNA binders
O=C1C[C@@H](c2nc3ccccc3n2CCCOc2ccccc2)CN1,1,RNA binders
c1ccc(-c2nc3ccccn3c2NC2CCCCC2)nc1,1,RNA binders
c1ccc2sc(N3CCC(NCc4ncn[nH]4)CC3)nc2c1,1,RNA binders
O=C(Nc1ccccc1)Nc1ccccn1,1,RNA binders
O=c1[nH]c(=O)c2[nH]c(N3CCCCC3)nc2[nH]1,1,RNA binders
c1ccc(CNc2ncc(CN3CCCCC3)cn2)cc1,1,RNA binders
c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,1,RNA binders
S=C1NCC=CN1c1cccc2ccccc12,1,RNA binders
O=C(Cn1ccc(=O)[nH]c1=O)Nc1nccs1,1,RNA binders
c1ccc(-c2ccc(-c3cscn3)cc2)cc1,1,RNA binders
O=C1Nc2cccc3cccc1c23,1,RNA binders
O=C(NCCNc1ccccc1)c1ccccc1,1,RNA binders
O=C(c1cc(-c2cccs2)[nH]n1)N1CCc2ncsc2C1,1,RNA binders
O=C(CNc1ccc2ccccc2c1)N/N=C/c1cnc2ccccc2c1,1,RNA binders
c1ccc2nc(N=C3NCNCN3)ncc2c1,1,RNA binders
c1ccc2ocnc2c1,1,RNA binders
O=C(NNC(=O)C(=O)NCc1ccco1)NC1CCCCC1,1,RNA binders
O=C(c1cnccn1)N1C[C@@H]2CC[C@H](C1)NC2,1,RNA binders
c1ccc(CCNCc2ccc3[nH]ccc3c2)cc1,1,RNA binders
c1ccc2cc(-n3cccn3)ccc2c1,1,RNA binders
O=S(=O)(NC1CCCCC1)c1ccccc1,1,RNA binders
c1ccc2c(Nc3ccc4c(c3)nc3n4CCNC3)nncc2c1,1,RNA binders
c1cc(N2CCCC2)nc(N2CCCC2)n1,1,RNA binders
O=C1CCC(=O)N1c1ccccc1,1,RNA binders
c1ccc2c(c1)[nH]c1ccc(CN3CCNCC3)cc12,1,RNA binders
O=C(NN=Cc1ccccc1)c1cc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)[nH]n1,1,RNA binders
c1cc(CN2CCCN(c3ccncc3)CC2)c2[nH]ccc2c1,1,RNA binders
O=C(NCCCN1CCCC1)Nc1ccccc1,1,RNA binders
O=c1oc2ccccc2c2c1[C@@H](c1ccncc1)C=CO2,1,RNA binders
c1ccc(CN2CC[C@H]3CC[C@H](C2)N3)nc1,1,RNA binders
c1ccc(CN2CCC(Nc3nc4ccccc4c4nc(CCn5cccn5)nn34)CC2)cc1,1,RNA binders
c1ccc2c(-c3ncn[nH]3)ccnc2c1,1,RNA binders
c1ccc(OC2CCN(c3ccncn3)CC2)cc1,1,RNA binders
O=C(c1ccccc1)c1cn(CCN2CCOCC2)c2ccccc12,1,RNA binders
c1cc(CN2CC[C@H](CN3CCOCC3)C2)cc(N2CCOCC2)c1,1,RNA binders
c1ccc(C[C@H]2CCN(Cc3cc(CN4CCCC4)cs3)C2)cc1,1,RNA binders
c1ccc([C@H]2CCCN2)cc1,1,RNA binders
O=C(N/N=C(\Cc1ccccc1)c1ccccc1)c1ccccc1,1,RNA binders
O=c1[nH]c(NCC[C@H](c2ccccc2)c2ccco2)nc2c1CCNC2,1,RNA binders
O=c1cc(CN2CCC3(CCc4ccccc43)CC2)nc2cc[nH]n12,1,RNA binders
c1ccc(CCNc2nc(-c3ccncc3)nc3[nH]ncc23)cc1,1,RNA binders
c1ccc(CNCc2ccc(-n3cccn3)cc2)cc1,1,RNA binders
O=S(=O)(c1ccccc1)N(CCCn1c2ccccc2c2ccccc21)Cc1ccco1,1,RNA binders
c1ccc(CN[C@H]2CCN(c3ccccc3)N2)cc1,1,RNA binders
O=C(COC(=O)c1ccccc1)c1ccccc1,1,RNA binders
c1ccc(-c2cccc3ncccc23)cc1,1,RNA binders
c1ccc(NC2CCNCC2)cc1,1,RNA binders
c1ccc2c(c1)nc1ccccn12,1,RNA binders
c1ccc2c(c1)CCNC2,1,RNA binders
c1ccc2c(CCNc3ncnc4sccc34)c[nH]c2c1,1,RNA binders
c1cncc(-c2nc3c(c(N4[C@H]5CCNC[C@@H]4CC5)n2)CNC3)c1,1,RNA binders
c1ccc(CN2CCC(c3ccccc3)=N2)cc1,1,RNA binders
O=S(=O)(c1ccccc1)c1cnn(Cc2ccccc2)c1,1,RNA binders
c1ccc(-c2nc3c(ccc4ccccc43)[nH]2)cc1,1,RNA binders
O=C(c1cc(-c2ccccn2)[nH]n1)N1CCCCC1,1,RNA binders
O=C(CCc1ccccc1)N1CCCN(c2ccccc2)CC1,1,RNA binders
O=C(NC[C@H]1CNCCOC1)Nc1cccc(-c2ccccc2)c1,1,RNA binders
O=C(CCc1cc2n(n1)CCNC2)NCCc1ncno1,1,RNA binders
O=c1[nH]c2nc(NCCc3ccccc3)[nH]c2c(=O)n1Cc1ccccc1,1,RNA binders
C1=C(c2ccccc2)N2CCN=C2S1,1,RNA binders
c1ccc(-n2c3ccccc3c3ccccc32)cc1,1,RNA binders
O=C(c1ccc2ncccc2c1)N1CC[C@@H](C2CC2)C1,1,RNA binders
c1ccc(Cc2nc3ncccn3n2)cc1,1,RNA binders
c1cc(NCC[C@@H]2CCCN2)ncn1,1,RNA binders
c1cnc(-c2noc(CNc3ncnc4c3CCNCC4)n2)nc1,1,RNA binders
c1ccc(-c2ccnc3c2CCCC3)cc1,1,RNA binders
C=C1/C(=N/c2ccccc2)c2ccccc2S1(=O)=O,1,RNA binders
C1CCc2sc(CCNCC3CCNC3)nc2C1,1,RNA binders
O=C(NCCCc1ccco1)c1ccccc1,1,RNA binders
c1ccc(-c2ccsc2)cc1,1,RNA binders
c1cnnc(Oc2ncnc(N3CCOCC3)n2)c1,1,RNA binders
c1coc(CN2CCc3ncnc(N4CCCCC4)c3C2)c1,1,RNA binders
O=C(Cc1ccccc1)NCc1cc2n(n1)CCNC2,1,RNA binders
c1ccc(-c2nc3cncnc3nc2-c2ccccc2)cc1,1,RNA binders
c1ccc(Nc2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,1,RNA binders
c1ccc(Oc2ccncn2)cc1,1,RNA binders
O=S(=O)(N[C@@H]1c2cccc3cccc(c23)[C@H]1NCc1ccco1)c1ccccc1,1,RNA binders
c1ccc(COc2ccc(C3Nc4cccc5cccc(c45)N3)cc2)cc1,1,RNA binders
c1ccc(CN2CCC(CN3CCCCC3)C2)cc1,1,RNA binders
c1cncc(CNc2cccc(-c3nc4ccccc4[nH]3)c2)c1,1,RNA binders
O=C(OC1CCNCC1)c1ccccc1,1,RNA binders
c1ccc(NCCCNc2ccncn2)nc1,1,RNA binders
C(=C1c2ccccc2-c2ccccc21)c1ccccc1,1,RNA binders
O=C1Nc2ccccc2[C@@]12C=COc1c2cnn1-c1ccccc1,1,RNA binders
c1ccc(CN2CCN(c3ncccn3)CC2)cc1,1,RNA binders
C1=C[C@H](c2ccccc2)C(n2nnc3ccccc32)=CO1,1,RNA binders
c1cnn(-c2ccc(-c3noc(-c4ccon4)n3)cc2)c1,1,RNA binders
c1ccc(N2CCC(NCCn3cccn3)CC2)nc1,1,RNA binders
O=C(c1ccccc1)c1cnc2n1CCC2,1,RNA binders
c1ccc(CN[C@H]2CCCc3ccccc32)cc1,1,RNA binders
O=S1(=O)N=C(Nc2ccc(CN3CCCCC3)cc2)C=C1c1ccccc1,1,RNA binders
O=C(Cn1ncc2ccccc2c1=O)NCCCc1nncs1,1,RNA binders
c1cnn(-c2ccncn2)c1,1,RNA binders
O=c1cccc2n1C[C@H]1C[C@@H]2CN(c2ncnc(NCCC3=CCCCC3)n2)C1,1,RNA binders
c1ccc(CNCCCC2CCOCC2)cc1,1,RNA binders
c1ccc(CCc2nnc(SCc3cccc4ccccc34)o2)cc1,1,RNA binders
O=C(Cc1cncnc1)N1CCC(c2nc3ccccc3[nH]2)CC1,1,RNA binders
O=C(Nc1cccc(Nc2nccc(NCCc3c[nH]cn3)n2)c1)N1CCCC1,1,RNA binders
c1ccc(-c2nccc3c2COCC3)cc1,1,RNA binders
c1c[nH]c(CN2CCC(N3CCCCC3)CC2)n1,1,RNA binders
c1cc(-c2nc3c(c(NCCCc4ncc[nH]4)n2)CCNC3)ccn1,1,RNA binders
c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)cc1,1,RNA binders
O=C1CNC=C1c1nc2ccccc2s1,1,RNA binders
c1cc2c(c(-c3cnc[nH]3)c1)OCC2,1,RNA binders
C=C1C=CS/C1=N\C(=O)CNCc1ccccc1,1,RNA binders
O=C(NCCCN1CCCCC1)c1cccc(-c2cn[nH]c2)c1,1,RNA binders
O=C(Nc1cccc(Oc2ccccc2)c1)c1cn(-c2ccccc2)nc1-c1ccccc1,1,RNA binders
O=c1cc(N2CCOCC2)nc2c(CNc3ccccc3)cccn12,1,RNA binders
C1=C[C@H](c2ccccc2)c2cn[nH]c2O1,1,RNA binders
S=c1[nH]ccs1,1,RNA binders
c1ccc(-c2nc3ccccc3cc2CN2CCCCC2)cc1,1,RNA binders
O=C1CC2(CCN(C(=O)[C@@H]3Cc4ccccc4N3)CC2)CN1,1,RNA binders
O=C(c1ccccc1)c1ccc[nH]1,1,RNA binders
c1nonc1-n1nnc(CN2CCCCC2)c1CN1CCCCC1,1,RNA binders
O=c1[nH]nc(CNc2ccccc2)[nH]1,1,RNA binders
c1ccc(NCn2cccn2)cc1,1,RNA binders
c1ccc(CN2CCCN(c3ncccn3)CC2)cc1,1,RNA binders
O=c1[nH]ccs1,1,RNA binders
c1ccc2c(c1)[nH+]cn2CCCOC1CCCCC1,1,RNA binders
c1ccc(-c2ccccc2OCCCCNCCN2CCOCC2)cc1,1,RNA binders
c1ccc(-c2ccn3cnnc3n2)cc1,1,RNA binders
C=C1C(=O)C(=O)N[C@@H]1c1ccccc1,1,RNA binders
c1ccc(OCCCSc2nc3ccccc3o2)cc1,1,RNA binders
c1ccc(-c2nc3ccccc3c3ncnn23)cc1,1,RNA binders
c1ccc(-c2ncsc2-c2ccccc2)cc1,1,RNA binders
O=C(/N=c1/[nH]c2ccccc2s1)c1cccc(CN2CCCC2)c1,1,RNA binders
O=C(NCCc1ccccc1)c1cccc(S(=O)(=O)N[C@H]2CCNC2)c1,1,RNA binders
c1ccc(Nc2ccc3ccccc3n2)cc1,1,RNA binders
c1cncc(-c2cn(C3CCN(c4[nH]cnc5ncnc4-5)CC3)nn2)c1,1,RNA binders
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1,RNA binders
c1ccc(CO[C@H]2CCC[C@@H](CO[C@H]3CCCCO3)O2)cc1,1,RNA binders
c1ccc([C@@H](c2csc3c2CCCC3)N2CCNCC2)cc1,1,RNA binders
O=C1C=CC=C/C1=C/NCCCN/C=C1/C=CC=CC1=O,1,RNA binders
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(Oc2ccccc2)cc1,1,RNA binders
O=C(NCC1CC1)c1ccc([C@H]2CCCNC2)cc1,1,RNA binders
O=C([C@@H]1CCCN1)N1CCC(Oc2ccccc2)CC1,1,RNA binders
c1ccc2c(-n3cnnc3)cccc2c1,1,RNA binders
O=C(NCc1cccnc1)c1coc(COc2ccc3ccccc3c2)n1,1,RNA binders
c1ccc(OCc2ccc(-c3ncc(NCCCN4CCOCC4)o3)o2)cc1,1,RNA binders
C1CCN2CCCCC2C1,1,RNA binders
O=C(CSc1nc[nH]n1)Nc1nc2ccccc2s1,1,RNA binders
C1=C[C@@H]2CC(C1)CO[C@H]2c1ccccc1,1,RNA binders
c1ccc(-c2noc(-c3cccnc3NCc3ccco3)n2)cc1,1,RNA binders
c1csc(N2CCCCC2)n1,1,RNA binders
c1csc(-c2n[nH]cc2CNc2ncnc3ccccc23)c1,1,RNA binders
O=C(c1ccccc1)N1N=CCC1c1ccccc1,1,RNA binders
c1ccc(-c2nc[nH]c2-c2c[nH]c3ccccc23)cc1,1,RNA binders
c1ccc2c(c1)CC(N1CCC(c3ccc4c(c3)OCO4)CC1)C2,1,RNA binders
c1ccc(-c2ccnc(-c3ccccc3)c2)cc1,1,RNA binders
O=C(N[C@H]1CC[C@H]1NC1CCCCCC1)c1ccccc1N1CCOCC1,1,RNA binders
c1ccc(Oc2ccc3nc(-c4ccccc4)c(-c4ccccc4)nc3c2)cc1,1,RNA binders
c1ccc(-c2nccs2)cc1,1,RNA binders
c1c[nH]c2ncnc-2n1,1,RNA binders
O=C1CCC(C(=O)N2CC[C@H](Cc3ccccc3)C2)=NN1,1,RNA binders
O=C(c1cccnc1)N1CC[C@@H](N2CCOCC2)C1,1,RNA binders
c1ccc(CNCCOc2ccccc2)cc1,1,RNA binders
c1ccc(CN2CC(Oc3ccccc3)C2)cc1,1,RNA binders
O=c1[nH]c2ccc(S(=O)(=O)N3CC[C@@H](c4ccccc4)C3)cc2[nH]1,1,RNA binders
c1ccc(CCCOc2cncc(-c3ccc4[nH]ncc4c3)c2)cc1,1,RNA binders
c1nc(-c2cncs2)n(-c2ccc3c(c2)CCC3)n1,1,RNA binders
O=C1CCCC2=C1[C@@H](c1ccccc1)C1=CN=CNC1=N2,1,RNA binders
c1ccc2c(c1)c1ccccc1n2CCCN1CC2CC[C@@H](C2)C1,1,RNA binders
O=C(c1ccccc1)c1ccc(Nc2ccccc2)cc1,1,RNA binders
c1cc2c(s1)CCCC2,1,RNA binders
c1ccc2nccnc2c1,1,RNA binders
c1ccc(Nc2cc(N3CCCCC3)ncn2)cc1,1,RNA binders
c1cc(N2CCC(Cc3ncc[nH]3)CC2)ncn1,1,RNA binders
O=C(NC/C=C/c1ccccc1)c1c[nH]nc1-c1ccccc1,1,RNA binders
O=c1n(Cc2ncnc(N3CCCCC3)n2)nnn1-c1ccccc1,1,RNA binders
O=C(N[C@@H]1CC2O[C@H](C1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O)c1ccccc1,1,RNA binders
O=C1CNC(=O)CN1,1,RNA binders
O=c1cc(-c2ccccc2)c2ccccc2[nH]1,1,RNA binders
c1ccc2c(CN3CCCCCC3)n[nH]c2c1,1,RNA binders
c1ccc(-n2nccc2-c2ccc3c(ccc4ccccc43)c2)cc1,1,RNA binders
O=C(N/N=C/c1cccs1)c1ccccc1,1,RNA binders
c1ccc(CCCN2CCCN(c3ccncn3)CC2)cc1,1,RNA binders
O=C1CN(c2ccccc2)C=C1c1ncc2ccccc2n1,1,RNA binders
O=c1cc[nH]c(=O)[nH]1,1,RNA binders
O=c1cc(N2CCNCC2)cnn1C[C@H]1CCCO1,1,RNA binders
O=C(Nc1ccccc1)c1ccccc1,1,RNA binders
c1ccc(Nc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,1,RNA binders
O=C(c1ccco1)N1CCC[C@H](CN2CCCNCC2)C1,1,RNA binders
O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NCCN4CCOCC4)ncc3c2)c1,1,RNA binders
c1coc(-c2ccc3ncnc(Nc4ccc(Oc5ccn6ncnc6c5)cc4)c3c2)c1,1,RNA binders
O=C(c1ncnc2c1CNCC2)N1CCCC1,1,RNA binders
c1cc2n(n1)CCCN(Cc1cc3cc[nH]c3cn1)C2,1,RNA binders
c1ccc([C@@H]2CCN(c3ncnc4sccc34)C2)cc1,1,RNA binders
O=C(Oc1ccc2c(c1)C=CCN2)c1ccccc1,1,RNA binders
C1CNCCN1,1,RNA binders
O=C(Cn1cccn1)N1CC2Cc3ccccc3OC[C@@H]2C1,1,RNA binders
O=C1C=C(c2ccccc2)OC(=O)[C@H]1C(=O)c1ccccc1,1,RNA binders
O=C(Cc1ccsc1)NC1CCCCC1,1,RNA binders
c1ccsc1,1,RNA binders
C1=C[C@@H](c2ccco2)c2c(n[nH]c2-c2ccccc2)O1,1,RNA binders
O=C(Nc1ccccc1)Nc1ccc(-c2cccc3[nH]ncc23)cc1,1,RNA binders
c1ccc2c(N3CCNCC3)ccnc2c1,1,RNA binders
CC(=O)/N=C(\N)NCCC[C@H](N)C(=O)O,1,RNA binders
c1ccc(CO[C@@H](Cn2ccnc2)c2ccccc2)cc1,1,RNA binders
O=C(c1coc(CN2CCN(c3ncccn3)CC2)n1)N1CCNCC1,1,RNA binders
O=c1c2c3c(sc2ncn1C1c2ccccc2-c2ccccc21)CNCC3,1,RNA binders
O=S(=O)(c1ccccc1)c1ccn(CCC2=CCCCC2)c1,1,RNA binders
O=C(NCC1=CCNCC1)c1ccccc1,1,RNA binders
O=C(NCCCc1cccs1)Nc1cn[nH]c1,1,RNA binders
C1=C\COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)OCC/1,1,RNA binders
O=C(c1cnc(-n2cc(Cc3ccccc3)cn2)s1)N1CCNCC1,1,RNA binders
O=C1C[C@H](c2ccccc2)c2[se]cnc2N1,1,RNA binders
c1ccc([C@@H]2C[C@H](c3ccccc3)n3ncnc3N2)cc1,1,RNA binders
c1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,1,RNA binders
O=C(NCCCc1nnn[nH]1)C(Nc1ccccc1)c1ccccc1,1,RNA binders
O=C(c1ccccc1)N1CCOCC1,1,RNA binders
O=S(=O)(c1ccccc1)N(CCCOc1ccccc1)c1ccccc1,1,RNA binders
O=C(CSc1nnc(Cc2ccccc2)n1-c1ccccc1)Nc1ccccc1,1,RNA binders
O=S1(=O)CCC2=C1[C@@H](c1ccccc1)C=CN2c1ccccc1,1,RNA binders
c1coc(-c2n[nH]c(CN3CCOc4ccccc4C3)n2)c1,1,RNA binders
O=C1CN(C2CCCC2)C=C1c1nc2ccccc2[nH]1,1,RNA binders
c1ccc2c(c1)oc1ccccc12,1,RNA binders
c1ccc(Nc2cc3c(c4nncn24)CCCC3)cc1,1,RNA binders
c1cc(CNCCC2CCOCC2)c2c(c1)OCO2,1,RNA binders
c1cc(-c2nc3ncncn3n2)ccn1,1,RNA binders
N=C1C=CC(=CNNc2nccc(-c3ccccc3)n2)C=C1,1,RNA binders
c1ccc(CNCc2ccn[nH]2)cc1,1,RNA binders
c1ccc2c(Cc3nc4ccccc4[nH]3)cccc2c1,1,RNA binders
N=c1nc[nH][nH]1,1,RNA binders
O=C(NCCc1cnc[nH]1)[C@H]1CNC[C@@H](C(=O)Nc2cccnc2)C1,1,RNA binders
O=c1[nH]cc(CNC2CCN(c3ncnc4ccsc34)CC2)c(=O)[nH]1,1,RNA binders
N=c1cc(C(=O)NCc2ccc3[nH]c(-c4ccccc4)cc3c2)[nH][nH]1,1,RNA binders
O=C(NCCCc1cscn1)[C@H]1CCCN(Cc2ccco2)C1,1,RNA binders
O=C(CCc1ccccc1)N1CCc2c(ncnc2N2CCOCC2)C1,1,RNA binders
N=c1[nH]c2ccccc2s1,1,RNA binders
c1ccc(CNc2ccnc3c(-c4ccccc4)cnn23)cc1,1,RNA binders
O=C(NCCN1CCCCC1)Nc1ccc(/C=C/c2ccccn2)cc1,1,RNA binders
O=C(NCCc1ncno1)c1ccccc1[C@H]1CCNC1,1,RNA binders
O=C(CCN1CCNCC1)N1c2ccccc2Sc2ccccc21,1,RNA binders
O=C(Cn1cc(C(=O)Nc2ccccc2)nn1)Nc1ccccc1,1,RNA binders
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(CCCOc2ccc3c(c2)OCO3)CC1,1,RNA binders
O=S1(=O)C=C[C@@H](NCc2csc([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n2)C1,1,RNA binders
O=S(=O)(c1ccccc1)C1(c2ccccc2)CCCCC1,1,RNA binders
c1ccc(-c2nnc3scnn23)cc1,1,RNA binders
C(=C/c1cc(-c2ccccc2)c2ccccc2n1)\c1ccccc1,1,RNA binders
c1ccc(Nc2nc(-c3cnc4sccn34)cs2)cc1,1,RNA binders
c1ccc(-c2ccno2)cc1,1,RNA binders
